dim_1,dim_2,dim_3,class_name,split
1.8806521,-16.392666,30.425085,alicate_corte,train
37.466446,16.371391,-15.829921,alicate_corte,test
-4.098394,-0.8311724,12.022984,alicate_corte,train
-10.4814625,3.2351377,-10.678586,alicate_corte,test
2.4127913,0.52958465,27.316551,alicate_corte,train
8.993175,-4.7006836,-32.486076,alicate_corte,val
-13.263131,2.8793592,-9.657626,alicate_corte,train
-3.8272982,-30.472118,-11.116291,alicate_corte,val
14.241848,24.184538,9.055381,alicate_corte,train
-13.106884,-32.14528,-11.635568,alicate_corte,test
-12.975276,-30.711437,-14.652958,alicate_corte,train
24.282595,16.221806,1.1016247,alicate_corte,train
-8.062022,13.611947,-21.093512,alicate_corte,test
18.96972,24.000648,14.856746,alicate_corte,val
7.1940246,-8.930729,-20.255917,alicate_corte,train
-11.613505,-12.052138,3.7207253,alicate_corte,train
21.400597,-6.323541,-3.5511866,alicate_corte,train
5.457843,-12.747815,-21.625225,alicate_corte,val
-13.857192,19.325863,-12.270375,alicate_corte,train
0.6019514,0.869471,9.753189,alicate_corte,train
-3.235724,-27.247524,4.1890473,alicate_corte,train
32.296906,-18.416199,-22.431805,alicate_corte,test
-15.4989395,21.343243,-3.1924896,alicate_corte,train
31.094198,-16.726307,-21.031458,alicate_corte,val
22.431492,6.0196004,-5.8895173,alicate_corte,train
-10.892051,-3.7024992,8.186743,alicate_corte,train
14.324986,8.00654,8.608455,alicate_corte,train
-16.06938,-18.990864,14.459116,alicate_corte,train
-1.4617684,-0.27414197,-25.915468,alicate_corte,train
-9.181554,4.5053782,13.894167,alicate_corte,train
-2.4338813,-2.9172077,-23.528145,alicate_corte,train
0.94049853,-0.73146904,30.49995,alicate_corte,test
-6.617009,8.197837,20.69577,alicate_corte,train
-11.150199,15.400358,26.302721,alicate_corte,train
1.4684234,-16.1219,11.090375,alicate_corte,train
3.0171933,17.999664,-27.580868,alicate_corte,train
-28.644033,8.467081,11.735056,alicate_corte,train
13.640441,-14.744583,-18.381077,alicate_corte,val
35.050186,13.533923,-16.434708,alicate_corte,train
-5.8395615,17.30971,18.677244,alicate_corte,train
-26.202776,-14.350459,-4.979972,alicate_corte,test
-13.116109,-41.508636,8.689783,alicate_corte,val
-24.324585,-4.996289,-1.7623415,alicate_corte,train
38.292873,1.5564938,4.285417,alicate_corte,val
28.195726,-6.6683936,-3.9582815,alicate_corte,train
30.305346,12.157138,0.35333592,alicate_corte,train
-10.671196,-12.955927,-6.8411503,alicate_corte,train
29.305511,-15.884173,-19.459635,alicate_corte,train
26.260128,-14.862075,-16.734465,alicate_corte,test
-11.048669,-18.051256,-5.410622,alicate_corte,train
10.226113,26.133232,-13.458235,alicate_corte,train
16.1939,17.929983,-11.164582,alicate_corte,train
-1.5780138,-30.709127,-3.4245934,alicate_corte,test
4.145726,9.381908,-11.026984,alicate_corte,train
-10.294627,-15.698248,-24.8331,alicate_corte,train
-6.5260687,-12.081795,-11.310927,alicate_corte,train
0.31635562,-33.668842,5.4175844,alicate_corte,train
1.8391756,-34.038063,6.9586573,alicate_corte,val
30.579847,4.657722,11.817243,alicate_corte,val
-30.758179,26.525387,-12.142585,calibrador,train
4.3659225,-31.35546,-7.3184276,calibrador,train
-1.3392584,12.305091,-30.572115,calibrador,test
6.721305,-15.703749,6.9504957,calibrador,train
-13.358798,19.371187,-7.492072,calibrador,train
26.00434,27.503082,-13.815166,calibrador,train
8.831178,27.031801,13.062061,calibrador,train
2.7872503,-45.743893,-10.879892,calibrador,val
18.299314,1.1042751,-34.798622,calibrador,val
-9.968968,8.733028,5.1407166,calibrador,train
-11.851424,6.6695213,6.55355,calibrador,train
17.176622,-4.190296,24.378838,calibrador,train
-5.3466835,-2.196426,-43.42331,calibrador,train
2.8522787,-14.102202,22.674625,calibrador,train
20.876211,12.23889,-36.681736,calibrador,train
-5.892353,5.3106275,13.733754,calibrador,train
10.781775,-17.289913,22.698816,calibrador,train
-22.322718,9.499005,-21.552336,calibrador,train
-21.728533,10.308764,-23.653532,calibrador,train
29.356184,31.455774,6.7527432,calibrador,train
-37.62016,20.718779,-3.444358,calibrador,val
23.009777,-30.952864,-10.971112,calibrador,train
14.537658,16.218311,-4.3950157,calibrador,train
23.305122,30.530863,-11.04406,calibrador,test
-6.172086,7.9221935,16.098942,calibrador,train
-4.4403315,8.081867,14.494254,calibrador,train
5.955728,-4.8112407,33.371304,calibrador,train
5.7409124,-4.362684,35.52134,calibrador,train
29.201443,9.898827,-8.897837,calibrador,val
29.1213,10.225084,-6.7126255,calibrador,train
19.721008,10.30018,-0.8183532,calibrador,train
27.861391,31.85335,1.9708672,calibrador,val
-5.757578,-4.5801773,-42.302708,calibrador,val
1.32022,-16.070486,22.975342,calibrador,train
-7.011547,5.311173,-1.3011,calibrador,train
20.653206,-8.89892,19.583061,calibrador,train
-10.095225,3.4555383,3.143103,calibrador,train
-18.184998,-8.82117,-11.338072,calibrador,test
-6.2261004,-18.127136,-2.324045,calibrador,val
-4.1470714,-19.34306,-2.445299,calibrador,train
-2.2987115,-13.352315,-2.482333,calibrador,train
-4.7822943,-14.019004,-2.6599917,calibrador,train
-7.8462067,-2.4629786,9.201382,calibrador,train
8.357727,-13.630442,7.5216355,calibrador,train
18.701757,24.225119,-9.263958,calibrador,train
24.811575,25.704588,-14.307394,calibrador,train
18.684172,30.379309,-16.589151,calibrador,train
18.427364,33.99837,6.699585,calibrador,train
-29.087849,4.1067286,-19.152386,calibrador,val
3.1464028,-28.335588,19.144611,calibrador,train
-37.64581,18.921652,-2.1448696,calibrador,train
-4.6236777,24.612123,18.25926,calibrador,train
-9.0656595,-26.153082,5.3996325,calibrador,train
25.525713,31.938528,-11.25902,calibrador,train
4.6194777,-19.214006,-22.935133,calibrador,train
4.027769,-5.2233853,25.153984,calibrador,train
21.397175,-29.205093,-9.952002,calibrador,train
15.516447,-2.1700277,-29.688139,calibrador,train
-4.2996874,26.68512,17.54447,calibrador,val
-7.9739704,3.218868,1.8813605,calibrador,train
-33.960865,4.2267804,-6.6766877,calibrador,train
29.624363,30.571367,2.312881,calibrador,train
17.568056,7.767428,-1.6626011,calibrador,train
-11.870079,-4.725606,-24.9627,calibrador,train
15.279057,-7.251674,7.239168,calibrador,train
9.882136,-19.818438,24.557493,calibrador,val
-0.9654994,12.857139,-32.829185,calibrador,train
7.288107,12.461289,38.797764,calibrador,test
-15.608916,-2.2231054,-38.274944,calibrador,test
10.244333,29.77788,10.5821705,calibrador,test
8.770224,29.92843,12.728567,calibrador,train
14.834501,5.319509,-9.47363,calibrador,train
-4.8215265,39.495293,12.298344,calibrador,val
-8.0151415,-8.10356,-26.621904,calibrador,train
-8.1622095,-6.67081,-24.868038,calibrador,val
4.637683,-6.8676944,-15.280115,calibrador,train
6.0156746,-6.333563,-24.376593,calibrador,train
5.35694,-4.1166625,-24.199196,calibrador,train
6.9105873,15.035761,37.519123,calibrador,train
18.394827,22.776852,-6.790899,calibrador,train
2.127255,15.164768,-14.816722,calibrador,train
15.114929,-4.251877,-31.75981,calibrador,val
0.48993215,-3.7340467,-2.412657,calibrador,train
3.8136144,-21.215744,-4.147257,calibrador,train
-19.494726,15.162126,33.006588,calibrador,train
15.58953,-5.964831,24.095732,calibrador,train
-28.487177,1.3427638,-0.780514,calibrador,train
-28.589437,-0.514452,-2.3358057,calibrador,train
18.85276,-10.762722,21.974573,calibrador,train
21.737242,-31.962206,-12.981593,calibrador,test
-17.449446,-6.5420876,-13.508848,calibrador,train
13.635513,-0.8367523,-29.086302,calibrador,train
25.712545,-22.083908,-10.880992,calibrador,test
-19.7666,34.168312,8.290501,calibrador,val
-6.1180224,6.1527405,5.0745177,calibrador,train
29.489485,31.469692,9.321465,calibrador,test
25.160927,7.163146,32.792423,calibrador,test
27.045998,6.7865553,31.634737,calibrador,test
24.376802,-11.503811,-5.821433,calibrador,train
-20.863043,-1.5725044,0.9454613,calibrador,train
-20.635942,9.682687,-7.404046,calibrador,train
-31.184586,25.43363,-14.070201,calibrador,val
-4.630909,-12.037061,10.491852,calibrador,train
17.555592,31.91838,8.085074,calibrador,train
-30.050037,6.2778707,-24.28903,calibrador,train
6.873478,-20.738888,26.978083,calibrador,train
5.622461,11.605464,-35.303024,calibrador,train
3.3950732,-43.909706,-8.022145,calibrador,train
-12.26219,-34.35215,18.2863,calibrador,train
22.44568,-2.9230604,-29.483868,calibrador,train
18.790562,2.7693932,-32.927982,calibrador,val
16.628746,14.094394,-11.274004,calibrador,train
10.446526,-27.859026,-2.8494189,calibrador,val
-15.495161,-8.000073,-15.901632,calibrador,train
-14.58476,-6.0615244,-14.819583,calibrador,train
7.7885046,-19.23328,-23.176277,calibrador,test
12.0699415,-27.062275,-4.216384,calibrador,train
1.1529752,3.8853018,-9.493434,calibrador,train
-0.39667204,1.4188945,-10.704819,calibrador,train
0.840594,-0.38079977,-9.823583,calibrador,train
-29.708858,5.00338,-21.322777,calibrador,train
19.26495,36.948765,4.0114455,calibrador,train
16.417982,37.311447,4.228864,calibrador,test
18.092836,38.672916,6.041422,calibrador,test
17.300531,26.799973,-8.096005,calibrador,train
-6.9809413,-25.070528,5.358103,calibrador,train
11.56245,-1.854578,-31.296574,calibrador,train
-23.110477,26.949944,11.023308,calibrador,train
-5.4841137,-26.819191,29.05936,calibrador,train
-7.23119,-28.189428,27.479013,calibrador,val
-6.902206,-6.0510178,5.244504,calibrador,train
-16.585524,4.953607,17.927431,calibrador,train
5.068472,11.965192,-33.10885,calibrador,val
5.7405777,-42.892086,-9.174168,calibrador,val
18.412622,-10.76786,-9.418687,calibrador,train
20.273714,-1.8587584,-31.094303,calibrador,val
4.171134,-11.368927,4.0780754,calibrador,train
-22.10113,29.393335,9.641924,calibrador,val
-38.089317,11.038305,-5.4086,calibrador,test
-38.243076,10.814622,-3.1659148,calibrador,train
-39.16087,10.249797,0.028700707,calibrador,train
-6.297436,-3.2561843,28.240036,calibrador,train
-18.731205,17.094824,33.75893,calibrador,val
26.360043,-14.734323,-1.7390047,calibrador,test
3.604679,14.787856,41.133427,calibrador,test
4.454523,11.984054,41.93106,calibrador,train
3.3133779,12.530223,39.139954,calibrador,test
19.685686,-17.261015,0.72954106,calibrador,test
20.911884,-0.3495158,-33.770504,calibrador,train
18.612288,-15.195277,-1.1319305,calibrador,train
-1.1748824,-27.824183,25.18152,calibrador,val
-2.2883317,-30.45142,25.424856,calibrador,val
22.299152,-21.614538,-23.497213,calibrador,train
-3.0467672,-28.717812,23.244879,calibrador,train
-19.38512,37.194084,8.807008,calibrador,train
24.37877,-23.566149,-14.037672,calibrador,train
26.626795,-24.534428,-13.792768,calibrador,train
4.251051,-39.95401,-7.381729,calibrador,val
-14.967084,-6.7053475,-33.976604,calibrador,train
25.967594,-27.081429,-14.848293,calibrador,test
-18.868221,23.10836,5.841934,calibrador,train
-7.724966,10.030757,5.7259684,calibrador,train
-6.746053,40.277103,11.483083,calibrador,train
-40.134117,9.7743025,2.531191,calibrador,test
-39.89325,6.144824,7.516527,calibrador,train
14.274054,8.256674,-1.2795049,calibrador,train
-14.428375,-5.1841087,-24.999313,calibrador,train
