dim_1,dim_2,dim_3,class_name,split
6.3270326,-11.178131,2.546419,cutter,train
4.395979,-11.595042,2.1162338,cutter,train
4.501599,-11.7254715,3.925205,cutter,train
4.4736047,-11.463882,1.6846938,cutter,test
7.942858,-10.890231,3.3237448,cutter,train
4.1776056,-10.3822975,3.4702895,cutter,val
4.186791,-10.251601,3.2840073,cutter,train
4.0013375,-10.454874,3.4846332,cutter,train
4.6172566,-11.387599,1.5063512,cutter,train
4.9062676,-9.867266,2.9498866,cutter,train
4.916417,-11.44875,4.611511,cutter,train
4.959369,-11.4317465,4.659838,cutter,train
4.896723,-10.415834,5.1956267,cutter,val
4.9047074,-10.410852,5.1697783,cutter,test
5.8914104,-10.498747,4.195353,cutter,train
8.413777,-10.836684,1.9100354,cutter,train
5.690917,-10.829412,2.3333044,cutter,train
3.8299563,-11.296608,3.866265,cutter,val
4.0518465,-10.777885,2.2354765,cutter,train
6.628886,-10.05911,4.25222,cutter,train
4.3478518,-11.681649,3.8891718,cutter,train
4.917638,-10.124399,3.5986338,cutter,train
7.1692905,-10.975,2.478334,cutter,train
9.618757,-10.455277,1.9411463,cutter,train
4.3931932,-10.54929,4.069149,cutter,train
4.3970985,-10.844728,3.9964466,cutter,train
4.312497,-10.549181,4.1132536,cutter,train
6.4832945,-9.845431,3.8676968,cutter,train
4.997819,-9.993075,4.0648475,cutter,train
6.988513,-12.048504,3.1043906,cutter,val
4.730645,-11.009032,3.0953953,cutter,train
6.005298,-11.863158,4.2167826,cutter,train
4.297004,-11.155773,3.5574505,cutter,train
6.5655107,-11.071401,4.253926,cutter,train
4.5433946,-11.486306,1.6000371,cutter,train
5.27194,-10.075169,3.736322,cutter,train
4.9674788,-10.443978,5.201493,cutter,train
5.2530046,-10.131996,3.766005,cutter,val
5.8516173,-9.770799,2.7340062,cutter,test
4.7095413,-9.618924,2.7264936,cutter,train
5.007337,-10.91985,3.8905432,cutter,train
4.8790536,-9.798213,3.4989996,cutter,train
5.7174544,-10.608873,4.220293,cutter,test
4.3028545,-11.824356,3.3180661,cutter,train
6.307332,-10.662557,2.4083,cutter,train
5.658099,-11.019416,4.54408,cutter,train
4.9165616,-10.450024,5.197013,cutter,val
4.9089212,-10.425484,5.2216315,cutter,test
4.8625345,-11.21458,2.2810926,cutter,test
4.5572653,-11.406386,1.5666437,cutter,val
4.7175198,-10.354761,3.7739456,cutter,train
4.127061,-10.212923,4.2647295,cutter,val
6.2700405,-10.891971,2.9105275,cutter,train
4.046443,-10.136566,2.7081745,cutter,train
4.25608,-10.05671,2.453601,cutter,train
4.8581853,-11.113147,3.5330064,cutter,train
4.5614743,-11.787279,4.275106,cutter,train
5.638163,-10.485086,4.1538463,cutter,train
6.779373,-11.713368,3.0707545,cutter,train
5.5443926,-11.72383,3.238652,cutter,train
3.8984084,-10.804181,3.3932261,cutter,train
8.144154,-10.704357,3.303014,destornillador_chico_plano,test
4.8162537,-11.396809,2.8426974,destornillador_chico_plano,train
5.367685,-10.433152,2.4207664,destornillador_chico_plano,val
4.4034534,-9.8160715,3.757183,destornillador_chico_plano,train
6.6249003,-11.417045,4.374591,destornillador_chico_plano,train
5.5826073,-11.601357,3.5028067,destornillador_chico_plano,train
7.8127885,-10.88466,3.6080332,destornillador_chico_plano,train
6.0501122,-9.604508,2.4171376,destornillador_chico_plano,train
4.674466,-11.426642,3.3133268,destornillador_chico_plano,train
6.167277,-11.702926,2.4000013,destornillador_chico_plano,train
8.249581,-10.617649,3.3205295,destornillador_chico_plano,val
6.421433,-10.833532,2.9014585,destornillador_chico_plano,train
6.249645,-11.114363,3.7576387,destornillador_chico_plano,train
5.471434,-9.958231,3.6447086,destornillador_chico_plano,test
5.0179596,-11.390882,2.8094585,destornillador_chico_plano,train
5.7367086,-11.670755,3.2420006,destornillador_chico_plano,train
6.8733096,-9.948153,3.1900692,destornillador_chico_plano,train
5.7868543,-10.892001,3.6000504,destornillador_chico_plano,train
6.1403995,-10.857376,4.399572,destornillador_chico_plano,train
4.889656,-11.471782,2.9755764,destornillador_chico_plano,test
4.648854,-11.446465,2.937242,destornillador_chico_plano,train
5.684647,-11.70921,3.1187365,destornillador_chico_plano,train
5.308425,-10.043136,3.6449413,destornillador_chico_plano,train
4.838218,-10.016303,2.5456686,destornillador_chico_plano,train
5.2982206,-10.9257145,2.2888482,destornillador_chico_plano,train
5.293975,-11.0364065,2.2545173,destornillador_chico_plano,val
5.8098397,-12.133216,4.050991,destornillador_chico_plano,train
14.577827,-6.9126015,-0.7869957,destornillador_chico_plano,val
4.1424694,-11.315785,2.3556628,destornillador_chico_plano,train
4.8660674,-11.554697,2.6134617,destornillador_chico_plano,train
8.173642,-10.740522,3.3401048,destornillador_chico_plano,train
8.200561,-10.713769,3.3400056,destornillador_chico_plano,train
4.808685,-10.746559,1.7634283,destornillador_chico_plano,val
6.4498277,-9.763111,3.421165,destornillador_chico_plano,val
8.088122,-10.765933,3.3991926,destornillador_chico_plano,train
4.844576,-10.563464,4.4944134,destornillador_chico_plano,train
6.0596557,-11.913399,4.142532,destornillador_chico_plano,train
8.087168,-10.70184,3.2140214,destornillador_chico_plano,val
3.840929,-10.786572,3.3030622,destornillador_chico_plano,train
5.28871,-11.499212,3.8742867,destornillador_chico_plano,train
7.8645024,-10.323092,3.3569057,destornillador_chico_plano,train
5.6114273,-10.596915,2.2723594,destornillador_chico_plano,train
5.682595,-10.419316,2.114724,destornillador_chico_plano,val
8.131325,-10.665569,3.2723942,destornillador_chico_plano,test
8.134088,-10.761457,3.3336163,destornillador_chico_plano,val
5.56152,-10.425715,2.0271087,destornillador_chico_plano,train
4.440972,-10.932232,2.16061,destornillador_chico_plano,test
7.868422,-10.514757,3.2980447,destornillador_chico_plano,val
5.3804646,-9.808755,2.160887,destornillador_chico_plano,test
7.922241,-10.160387,2.3352668,destornillador_chico_plano,train
5.2355204,-9.806778,4.305547,destornillador_chico_plano,train
8.191168,-10.768524,3.3651464,destornillador_chico_plano,train
4.879481,-11.389443,2.9160783,destornillador_chico_plano,val
5.5941067,-10.913591,2.1979527,destornillador_chico_plano,test
8.146297,-10.763701,3.3291147,destornillador_chico_plano,train
6.3134794,-9.579595,2.3389966,destornillador_chico_plano,test
15.625647,-3.058614,-3.4041822,destornillador_chico_plano,train
7.977959,-10.842654,3.3212059,destornillador_chico_plano,test
5.087451,-11.033391,3.529884,destornillador_chico_plano,train
7.8708215,-10.476005,3.5021067,destornillador_chico_plano,train
7.558288,-9.878284,2.8847473,destornillador_chico_plano,test
5.302955,-10.020884,2.2757888,destornillador_chico_plano,train
4.311077,-10.054209,3.709186,destornillador_chico_plano,train
4.2693534,-11.710072,2.408669,destornillador_chico_plano,train
5.1439686,-10.00978,3.6069922,destornillador_chico_plano,val
9.909151,-10.216633,1.699638,destornillador_chico_plano,val
5.179724,-10.178447,4.2412477,destornillador_chico_plano,train
6.131214,-9.790721,3.628742,destornillador_chico_plano,train
5.2551093,-9.70716,3.3056662,destornillador_chico_plano,train
4.870857,-11.515863,3.084868,destornillador_chico_plano,train
5.086595,-10.018378,3.7894912,destornillador_chico_plano,train
8.157021,-10.658399,3.4414022,destornillador_chico_plano,train
6.0008526,-10.340458,1.8712248,destornillador_chico_plano,train
8.564085,-10.635038,3.161467,destornillador_chico_plano,train
4.779813,-10.693544,1.7876537,destornillador_chico_plano,train
6.439242,-11.35609,4.220264,destornillador_chico_plano,train
5.396627,-9.644239,3.6777108,destornillador_chico_plano,train
7.3094344,-11.333368,4.336913,destornillador_chico_plano,train
8.196232,-10.69892,3.3400161,destornillador_chico_plano,train
8.039034,-10.779782,3.3682752,destornillador_chico_plano,test
6.566592,-9.994282,3.3443139,destornillador_chico_plano,train
4.9699674,-10.085398,2.1900918,destornillador_chico_plano,train
7.205031,-11.414968,4.1758657,destornillador_chico_plano,train
6.301582,-10.869795,4.5478334,destornillador_chico_plano,val
5.2740407,-11.863437,3.2209947,destornillador_chico_plano,train
5.653898,-10.631215,3.0319433,destornillador_chico_plano,train
4.7339067,-10.189075,3.4295006,destornillador_chico_plano,train
5.596494,-9.761103,4.301092,destornillador_chico_plano,train
5.1584396,-10.679675,3.7910945,destornillador_chico_plano,train
5.220011,-12.221156,3.450498,destornillador_chico_plano,train
6.1155148,-9.702494,2.571454,destornillador_chico_plano,val
6.304292,-9.594231,2.347861,destornillador_chico_plano,train
5.9074397,-9.865765,2.8827288,destornillador_chico_plano,train
6.0199475,-10.894176,3.2401788,destornillador_chico_plano,train
4.6065836,-11.307199,1.6341716,destornillador_chico_plano,train
5.353782,-11.08663,3.566654,destornillador_chico_plano,train
10.090519,-10.11641,1.5512315,destornillador_chico_plano,train
5.373128,-10.766297,3.8770995,destornillador_chico_plano,train
5.404833,-9.752619,4.0348845,destornillador_chico_plano,train
4.270692,-10.379259,4.729584,destornillador_chico_plano,train
9.787856,-10.270355,1.735191,destornillador_chico_plano,train
6.0750775,-10.885886,4.3998747,destornillador_chico_plano,train
4.3588266,-11.987924,3.4878776,destornillador_chico_plano,train
4.9395547,-10.427846,2.627873,destornillador_chico_plano,train
4.5006523,-10.921456,2.8413336,destornillador_chico_plano,train
7.323771,-9.758079,2.9745107,destornillador_chico_plano,train
5.412301,-10.416473,2.272301,destornillador_chico_plano,train
6.834523,-11.475986,4.2442713,destornillador_chico_plano,train
4.0595355,-11.238136,3.7677975,destornillador_chico_plano,train
7.163517,-11.255223,2.4138963,destornillador_chico_plano,train
4.712439,-11.417143,1.5474955,destornillador_chico_plano,train
5.96447,-10.359913,1.881251,destornillador_chico_plano,train
5.067709,-10.746718,2.1857266,destornillador_chico_plano,test
4.8605304,-9.633133,2.6788948,destornillador_chico_plano,train
7.065036,-10.355064,3.442524,destornillador_chico_plano,val
4.4148226,-10.978929,3.2105765,destornillador_chico_plano,train
7.71411,-10.38159,3.1865752,destornillador_chico_plano,test
6.38534,-9.750145,3.1712866,destornillador_chico_plano,test
4.0980215,-10.540574,2.316209,destornillador_chico_plano,train
5.2253857,-11.624873,4.2403455,destornillador_chico_plano,train
4.7642303,-11.649305,4.238384,destornillador_chico_plano,train
4.417413,-11.907984,3.444916,destornillador_chico_plano,train
5.651677,-12.214336,3.8699932,destornillador_chico_plano,train
4.4492755,-9.768337,2.876272,destornillador_chico_plano,train
5.3685985,-9.841058,2.2653651,destornillador_chico_plano,train
11.844599,-8.972847,0.036458533,destornillador_chico_plano,val
5.0176063,-9.701438,3.458713,destornillador_chico_plano,val
5.3210444,-10.668323,2.265663,destornillador_chico_plano,train
4.4827895,-10.066418,2.5466347,destornillador_chico_plano,train
5.6734343,-9.905463,3.6122556,destornillador_chico_plano,train
4.9281383,-9.742756,3.2344153,destornillador_chico_plano,train
5.634902,-10.119389,3.0680335,destornillador_chico_plano,train
6.319225,-11.662273,2.509681,destornillador_chico_plano,train
8.678255,-10.25429,2.3099952,destornillador_chico_plano,test
6.239877,-9.748194,2.517486,destornillador_chico_plano,train
6.294194,-9.632236,2.7356002,destornillador_chico_plano,train
5.0477386,-10.453888,2.4890797,destornillador_chico_plano,train
5.393917,-10.376444,2.4993074,destornillador_chico_plano,val
8.02088,-10.243589,2.2807014,destornillador_chico_plano,val
5.7388215,-10.222417,2.3100305,destornillador_chico_plano,val
4.8314776,-11.483646,3.0720792,destornillador_chico_plano,train
6.046858,-10.444812,4.323503,destornillador_chico_plano,train
5.9312944,-10.357075,1.8859158,destornillador_chico_plano,test
7.1294317,-10.956888,2.3772092,destornillador_chico_plano,train
5.339992,-9.710924,3.06764,destornillador_chico_plano,val
15.660164,-3.0305266,-3.4300046,destornillador_chico_plano,test
7.605585,-10.24437,2.5883944,destornillador_chico_plano,test
7.906523,-10.965666,3.240914,destornillador_chico_plano,val
5.261647,-10.752363,1.9327288,destornillador_chico_plano,test
6.2933035,-9.52238,2.271822,destornillador_chico_plano,train
5.3475537,-12.089251,3.2096975,destornillador_chico_plano,train
4.2818346,-12.008138,3.3367417,destornillador_chico_plano,train
5.5487347,-10.763413,1.9442723,destornillador_chico_plano,test
5.7290006,-11.773424,2.9497106,destornillador_chico_plano,train
12.697426,-8.44278,-0.17208274,destornillador_chico_plano,train
6.050633,-11.792213,2.383691,destornillador_chico_plano,train
7.9195037,-11.194563,3.2467575,destornillador_chico_plano,train
7.197419,-11.090409,2.2741976,destornillador_chico_plano,train
4.022384,-11.308852,3.9189868,destornillador_chico_plano,test
8.089306,-10.699294,3.3788862,destornillador_chico_plano,test
8.154269,-10.707631,3.3688247,destornillador_chico_plano,test
5.3395123,-11.199187,2.2022998,destornillador_chico_plano,train
8.016319,-10.554319,3.3448503,destornillador_chico_plano,train
5.3333573,-11.342845,2.1848743,destornillador_chico_plano,test
7.807516,-10.759235,3.0523806,destornillador_chico_plano,train
4.9751096,-11.493585,2.8597279,destornillador_chico_plano,test
5.069568,-10.949526,3.1546664,destornillador_chico_plano,train
6.454701,-10.391235,3.1731462,destornillador_chico_plano,train
4.433928,-11.571605,3.6393833,destornillador_chico_plano,train
4.869057,-10.950059,1.8267652,destornillador_chico_plano,train
5.7407184,-11.02143,4.660549,destornillador_chico_plano,train
6.869491,-10.65715,3.346462,destornillador_chico_plano,val
5.2384973,-10.338636,4.549048,destornillador_chico_plano,test
8.101445,-10.965513,3.088408,destornillador_chico_plano,val
15.758382,-2.9390628,-3.5218387,destornillador_chico_plano,train
6.615159,-10.612802,4.2597814,destornillador_chico_plano,train
4.5313263,-10.658145,4.1182065,destornillador_chico_plano,train
5.2203183,-11.183332,2.5867143,destornillador_chico_plano,train
6.26212,-10.815289,4.055514,destornillador_chico_plano,train
6.287051,-10.765577,2.915296,destornillador_chico_plano,train
14.463667,-6.85722,-0.6817417,destornillador_chico_plano,train
6.3683796,-11.874619,2.505244,destornillador_chico_plano,train
4.089502,-10.583659,4.1113644,destornillador_chico_plano,train
15.6447315,-3.044243,-3.416753,destornillador_chico_plano,val
6.5266705,-9.74147,3.4365869,destornillador_chico_plano,test
7.85408,-11.087576,3.4223313,destornillador_chico_plano,train
4.34594,-10.716989,3.338372,destornillador_chico_plano,train
4.484571,-11.751316,3.379152,destornillador_chico_plano,train
14.542183,-6.9222016,-0.77584773,destornillador_chico_plano,train
7.0657005,-10.787118,3.1889923,destornillador_chico_plano,val
6.4769735,-11.021621,3.9049547,destornillador_chico_plano,test
5.243337,-11.606057,2.979795,destornillador_chico_plano,val
5.7830415,-11.674216,2.635718,destornillador_chico_plano,train
6.482997,-10.645357,2.6479208,destornillador_chico_plano,test
5.1712937,-11.3981905,3.1422052,destornillador_chico_plano,train
6.983349,-10.348003,2.693947,destornillador_chico_plano,train
7.09572,-10.38651,2.5337458,destornillador_chico_plano,val
5.458548,-10.654281,2.0888207,destornillador_chico_plano,test
15.798829,-2.9069817,-3.5495136,destornillador_chico_plano,val
4.8731656,-10.995793,3.0281396,destornillador_chico_plano,train
4.8319936,-10.13704,2.5785944,destornillador_chico_plano,val
14.596165,-6.940428,-0.8083605,destornillador_chico_plano,test
4.1471896,-10.515568,2.2926302,destornillador_chico_plano,train
4.4673696,-9.642046,3.6242328,destornillador_chico_plano,train
6.9852405,-11.903661,2.9988735,destornillador_chico_plano,train
5.0910697,-10.901314,4.471712,destornillador_chico_plano,train
6.4625783,-12.073022,3.151926,destornillador_chico_plano,train
5.489165,-10.612357,2.0705218,destornillador_chico_plano,train
3.9269023,-10.480598,2.7695255,llave_chica_mixta,test
4.693314,-9.835294,2.6657457,llave_chica_mixta,val
4.949728,-10.318425,2.1227443,llave_chica_mixta,test
6.0016737,-9.807609,3.251326,llave_chica_mixta,train
4.8667407,-10.70988,3.8385646,llave_chica_mixta,train
3.8696487,-10.719897,3.6711397,llave_chica_mixta,train
5.615889,-11.579815,3.799934,llave_chica_mixta,test
5.7656775,-11.595396,3.0797107,llave_chica_mixta,test
3.794286,-11.434277,2.747728,llave_chica_mixta,train
4.335627,-11.054762,2.8567488,llave_chica_mixta,val
4.734614,-11.044865,3.3470595,llave_chica_mixta,train
6.600463,-10.030307,4.3820076,llave_chica_mixta,val
5.0143113,-10.0745,4.3543096,llave_chica_mixta,val
4.168533,-10.024779,3.7631633,llave_chica_mixta,test
5.8705745,-11.483938,3.9270096,llave_chica_mixta,test
5.0537887,-11.478893,3.2765362,llave_chica_mixta,train
3.9447904,-11.472856,2.6322253,llave_chica_mixta,val
4.0042458,-10.464651,2.6597776,llave_chica_mixta,test
4.255074,-11.406636,3.2071714,llave_chica_mixta,train
6.6410646,-9.860389,4.301624,llave_chica_mixta,val
4.909487,-10.418375,4.05942,llave_chica_mixta,train
3.6322744,-10.612498,3.2806406,llave_chica_mixta,train
4.517205,-11.512228,4.1310616,llave_chica_mixta,train
3.8176777,-11.269355,2.861162,llave_chica_mixta,train
4.721029,-10.0277605,2.695582,llave_chica_mixta,train
4.727307,-9.932375,2.556624,llave_chica_mixta,test
6.2107625,-9.545805,2.3246703,llave_chica_mixta,val
6.201639,-9.577318,2.3518798,llave_chica_mixta,test
5.0617704,-9.972738,4.238398,llave_chica_mixta,train
4.8743634,-10.041064,4.5619407,llave_chica_mixta,train
4.3587055,-10.556652,4.543395,llave_chica_mixta,train
3.759661,-11.436785,2.7009182,llave_chica_mixta,val
4.1065803,-11.202805,3.3592856,llave_chica_mixta,train
4.8660727,-10.450486,2.145373,llave_chica_mixta,val
5.102829,-10.858348,3.5829234,llave_chica_mixta,train
3.6878767,-11.32305,2.766977,llave_chica_mixta,test
4.5500417,-9.863599,2.591538,llave_chica_mixta,train
6.237539,-9.559398,2.318831,llave_chica_mixta,test
4.980814,-10.131665,4.359604,llave_chica_mixta,train
4.2216163,-10.114997,3.9994695,llave_chica_mixta,train
4.9809685,-11.314049,3.3402996,llave_chica_mixta,train
4.6988473,-9.880024,2.5128582,llave_chica_mixta,val
6.6577744,-9.937515,4.3413086,llave_chica_mixta,train
4.7553773,-10.32628,4.148535,llave_chica_mixta,train
4.8234453,-11.593374,4.060692,llave_chica_mixta,train
4.7273197,-11.371374,4.5925374,llave_chica_mixta,val
4.756295,-11.5972595,4.0954266,llave_chica_mixta,test
6.097968,-10.382541,2.7654846,llave_chica_mixta,train
4.752142,-10.772758,2.928542,llave_chica_mixta,train
5.135163,-9.850464,4.1566863,llave_chica_mixta,train
4.284908,-10.107969,3.8345468,llave_chica_mixta,val
4.374171,-10.186552,4.2216105,llave_chica_mixta,train
5.5206604,-11.364021,3.7222207,llave_chica_mixta,train
5.355894,-11.532845,2.7736082,llave_chica_mixta,train
4.1479716,-10.617812,2.5329344,llave_chica_mixta,train
5.179924,-9.801379,2.2784925,llave_chica_mixta,test
6.7186294,-9.951845,4.3679867,llave_chica_mixta,train
3.9471793,-10.3186035,3.6918054,llave_chica_mixta,train
9.3808775,-10.592947,2.3053622,llave_chica_mixta,train
5.1468506,-11.976577,2.5284774,llave_chica_mixta,train
4.024545,-10.740906,3.1871765,llave_chica_mixta,train
6.074936,-9.573847,2.4095519,llave_chica_mixta,train
5.8457184,-9.663632,2.805132,llave_chica_mixta,train
4.398794,-10.52035,4.817843,llave_chica_mixta,train
5.085641,-9.8865385,4.079298,llave_chica_mixta,train
4.435531,-11.440709,1.6090645,llave_chica_mixta,train
5.8398294,-11.262954,2.828161,llave_chica_mixta,train
5.5633335,-11.182447,2.8475554,llave_chica_mixta,train
5.775572,-10.566995,4.6060653,llave_chica_mixta,train
3.9167414,-10.514735,2.4267612,llave_chica_mixta,val
5.1296053,-9.78956,2.2888794,llave_chica_mixta,val
6.5078936,-10.653585,3.6016085,llave_chica_mixta,train
7.201578,-11.248709,2.131227,llave_chica_mixta,train
3.6250267,-11.269591,2.8560224,llave_chica_mixta,val
4.9694147,-10.310748,3.1074243,llave_chica_mixta,train
6.2513466,-10.000675,4.3821855,llave_chica_mixta,train
4.2331777,-10.077365,4.041283,llave_chica_mixta,train
3.8225367,-10.4209175,3.8289015,llave_chica_mixta,test
4.7182093,-10.396077,4.9934797,llave_chica_mixta,train
4.958695,-11.016756,4.5334,llave_chica_mixta,train
6.1291733,-11.813301,4.08151,llave_chica_mixta,train
3.7995849,-10.435413,2.668739,llave_chica_mixta,train
5.1038365,-10.120815,2.0400758,llave_chica_mixta,train
4.844769,-10.348492,3.6641495,llave_chica_mixta,train
5.230858,-10.031046,4.211757,llave_chica_mixta,val
5.610244,-10.180832,2.582483,llave_chica_mixta,train
4.038327,-10.0746155,3.891088,llave_chica_mixta,train
3.8470752,-10.572173,2.4368203,llave_chica_mixta,train
3.9117892,-11.44973,2.3584418,llave_chica_mixta,train
3.9443002,-11.458102,2.5144775,llave_chica_mixta,train
5.1708417,-11.309314,2.7971141,llave_chica_mixta,train
4.4294667,-10.370627,4.8685484,llave_chica_mixta,val
3.7297401,-11.445422,2.6388452,llave_chica_mixta,train
4.47726,-10.707469,1.9608456,llave_chica_mixta,train
5.5536084,-11.689819,3.9308693,llave_chica_mixta,train
4.69658,-11.30467,2.6302218,llave_chica_mixta,train
4.5858397,-10.500087,3.129984,llave_chica_mixta,train
4.960454,-10.672786,4.1471076,llave_chica_mixta,train
5.469493,-10.014171,4.493316,llave_chica_mixta,test
4.3797965,-10.543495,3.8088772,llave_chica_mixta,train
4.4897413,-11.432107,1.5526655,llave_chica_mixta,train
6.786047,-9.87678,4.108648,llave_chica_mixta,train
3.7552953,-11.385048,2.5861385,llave_chica_mixta,val
5.696477,-11.272938,3.9511883,llave_chica_mixta,val
4.3531427,-10.761363,1.9705087,llave_chica_mixta,train
4.867979,-10.045095,3.1673849,llave_chica_mixta,train
4.743071,-10.261393,3.2289705,llave_chica_mixta,test
4.8983173,-10.314792,3.2132816,llave_chica_mixta,train
5.4449625,-11.59785,3.7331376,llave_chica_mixta,test
5.309612,-11.418561,3.8230438,llave_chica_mixta,train
6.0987196,-9.860368,3.8605292,llave_chica_mixta,test
4.4522066,-11.68036,2.939804,llave_chica_mixta,train
5.1527987,-11.951175,2.588592,llave_chica_mixta,test
5.596932,-11.521806,3.8465903,llave_chica_mixta,val
5.6769357,-11.490588,3.8236818,llave_chica_mixta,test
5.2151294,-9.576394,3.190074,llave_chica_mixta,train
4.862737,-10.204944,2.7883542,llave_chica_mixta,train
6.932756,-11.256068,2.1459842,llave_chica_mixta,train
3.837155,-10.27613,3.8816996,llave_chica_mixta,test
4.9334536,-10.227169,3.0036979,llave_chica_mixta,val
5.6230826,-10.341755,2.6601825,llave_chica_mixta,train
4.6396823,-9.96036,3.013945,llave_chica_mixta,train
5.152585,-9.773092,2.3607762,llave_chica_mixta,train
4.8060575,-10.6141205,1.8266127,llave_chica_mixta,train
5.3055525,-10.028786,3.9905422,llave_chica_mixta,train
6.6771474,-10.139513,4.464372,llave_chica_mixta,train
5.349946,-9.803773,2.0837119,llave_chica_mixta,test
5.219333,-9.797822,2.1542306,llave_chica_mixta,train
5.167918,-10.904349,3.0822394,llave_chica_mixta,train
3.7764626,-10.771036,3.0002573,llave_chica_mixta,test
4.7751827,-11.356285,4.515753,llave_chica_mixta,train
4.94354,-10.124625,3.3403466,llave_chica_mixta,train
4.6409416,-10.17009,2.7561707,llave_chica_mixta,train
7.1449385,-11.341797,2.009534,llave_chica_mixta,train
5.1933208,-11.286908,4.18171,llave_chica_mixta,train
5.8773518,-10.164063,1.9649414,llave_chica_mixta,train
3.692124,-10.718633,2.9425707,llave_chica_mixta,train
7.066691,-11.251444,2.9862576,llave_chica_mixta,val
5.7671723,-11.576321,4.2456536,llave_chica_mixta,train
5.0681744,-10.350746,3.051932,llave_chica_mixta,train
4.5481577,-11.292581,3.2810807,llave_chica_mixta,train
6.9594154,-11.708158,3.3123097,llave_chica_mixta,train
4.659496,-10.456093,3.3422577,llave_chica_mixta,train
4.5832996,-10.213824,3.371836,llave_chica_mixta,train
3.894466,-10.589065,2.7852404,llave_chica_mixta,train
5.5929866,-11.492725,3.796651,llave_chica_mixta,train
5.457487,-11.493258,3.9019818,llave_chica_mixta,val
5.3534727,-11.156959,4.297155,llave_chica_mixta,val
4.6702423,-10.40299,4.539486,llave_chica_mixta,val
4.6797934,-11.491704,3.2667377,llave_chica_mixta,train
4.257355,-11.299659,3.478674,llave_chica_mixta,test
4.069816,-11.529215,3.4615493,llave_chica_mixta,train
4.306575,-11.260227,3.4895444,llave_chica_mixta,train
5.2019105,-9.789144,2.2402022,llave_chica_mixta,test
6.2544084,-9.585519,2.2013986,llave_chica_mixta,val
5.090454,-9.931715,3.5097792,llave_chica_mixta,val
4.4596024,-10.078821,3.4534898,llave_chica_mixta,train
5.036678,-10.234214,2.2331376,llave_chica_mixta,train
6.792187,-11.132037,4.0782633,llave_chica_mixta,train
5.011283,-9.707556,2.46315,llave_chica_mixta,val
3.978773,-10.730366,2.5281732,llave_chica_mixta,train
3.852852,-10.342996,3.4856944,llave_chica_mixta,train
4.058093,-10.094756,2.7954907,llave_chica_mixta,train
3.7165623,-10.809813,2.760095,llave_chica_mixta,train
3.7237751,-10.796686,2.8693652,llave_chica_mixta,train
4.115814,-11.500545,2.874056,llave_chica_mixta,train
3.6179504,-11.269153,2.7663517,llave_chica_mixta,train
3.892764,-11.300338,2.8528285,llave_chica_mixta,train
6.7287726,-10.024534,4.472882,llave_chica_mixta,train
3.6684587,-11.400873,2.7077005,llave_chica_mixta,train
4.016082,-10.2862425,4.366589,llave_chica_mixta,train
5.1614227,-10.176396,3.7812304,llave_chica_mixta,val
7.2104897,-11.259596,4.441363,llave_chica_mixta,train
5.7166467,-10.281889,4.2828026,llave_chica_mixta,train
4.9683824,-11.667173,3.9559178,llave_chica_mixta,train
4.793641,-10.710374,3.2334657,llave_chica_mixta,train
4.185588,-10.400287,3.1019146,llave_chica_mixta,val
4.052836,-10.109372,4.1772423,llave_chica_mixta,train
7.4969954,-10.306445,2.4799566,llave_chica_mixta,val
5.462757,-10.323964,3.3899336,llave_chica_mixta,test
3.9333272,-10.440623,2.5031362,llave_chica_mixta,train
5.0681314,-11.431486,4.7156305,llave_chica_mixta,train
4.816202,-11.366182,4.559105,llave_chica_mixta,train
4.093712,-11.470478,2.636176,llave_chica_mixta,train
4.2438564,-11.247301,2.2820876,llave_chica_mixta,train
4.7700014,-10.482878,3.1183107,llave_chica_mixta,train
4.5270844,-11.263654,3.1127794,llave_chica_mixta,test
6.38596,-9.478805,2.2679498,llave_chica_mixta,train
4.392135,-9.728107,3.8344507,llave_chica_mixta,train
4.0982285,-10.00338,4.016279,llave_chica_mixta,train
5.882815,-11.522242,4.1955194,llave_chica_mixta,val
3.6639228,-11.516052,2.7173839,llave_chica_mixta,test
5.0068874,-10.413676,5.231487,llave_chica_mixta,train
4.524459,-10.434629,4.843958,llave_chica_mixta,train
3.8133342,-11.350423,3.5917368,llave_chica_mixta,train
4.4507246,-11.371336,2.7484856,llave_chica_mixta,val
5.955005,-11.606128,3.1618333,llave_chica_mixta,train
3.7038805,-10.566591,2.8015091,llave_chica_mixta,train
5.231086,-11.476628,3.4212327,llave_chica_mixta,train
6.2490487,-9.570754,2.2914908,llave_chica_mixta,train
5.059665,-11.119076,3.6582925,llave_chica_mixta,train
4.9443083,-10.61792,5.2095194,llave_chica_mixta,train
4.1160417,-11.198133,2.7605944,llave_chica_mixta,train
4.575,-11.282798,3.676438,llave_chica_mixta,train
4.597501,-11.450866,3.190941,llave_chica_mixta,train
7.36706,-11.208232,1.9795859,llave_chica_mixta,train
4.898489,-10.772681,3.8326464,llave_chica_mixta,test
6.014829,-9.974758,3.875159,llave_chica_mixta,train
4.3341637,-11.303498,4.3804364,llave_chica_mixta,train
6.6161203,-9.956258,4.4419894,llave_chica_mixta,val
4.391578,-10.906721,2.817531,llave_chica_mixta,train
4.5678687,-9.889268,2.5009933,llave_chica_mixta,val
3.9727542,-10.406716,2.6487312,llave_chica_mixta,train
3.6839898,-11.399376,2.9307013,llave_chica_mixta,test
