dim_1,dim_2,class_name,split
-20.342133,-11.601019,wincha,train
-22.837805,-11.527582,wincha,train
-21.172602,-9.886268,wincha,train
-21.089598,-8.353863,wincha,train
-20.860174,-9.131677,wincha,train
-20.737103,-9.560532,wincha,train
-21.065077,-11.3970785,wincha,train
-23.118723,-11.045301,wincha,train
-23.078663,-11.025732,wincha,test
-22.308216,-10.061237,wincha,train
-22.651766,-10.669121,wincha,train
-21.163195,-8.44714,wincha,train
-22.555737,-10.558992,wincha,test
-22.441675,-11.466283,wincha,train
-17.693611,-6.305616,wincha,train
-20.723116,-11.239854,wincha,val
-19.983137,-9.492544,wincha,train
-20.689812,-10.421279,wincha,train
-21.405352,-8.813395,wincha,train
-21.540552,-8.575385,wincha,train
-20.560402,-11.123739,wincha,train
-20.054012,-7.568699,wincha,val
-22.866713,-10.065544,wincha,train
-21.199392,-8.580119,wincha,train
-20.293333,-8.091792,wincha,val
-20.26949,-7.9713798,wincha,train
-20.203064,-8.163091,wincha,train
-21.061577,-9.723465,wincha,test
-20.996122,-9.688893,wincha,train
-21.217007,-8.944223,wincha,train
-21.30815,-9.070483,wincha,val
-22.228794,-11.307393,wincha,train
-20.683485,-9.864054,wincha,train
-21.097315,-8.443546,wincha,val
-21.081547,-8.6795435,wincha,train
-23.669401,-9.253583,wincha,train
-20.013412,-7.5020995,wincha,train
-22.81167,-11.018453,wincha,train
-21.052406,-8.490223,wincha,train
-22.532486,-11.504464,wincha,val
-21.88997,-11.342946,wincha,train
-20.895304,-9.313255,wincha,train
-19.930738,-7.4570336,wincha,train
-20.631668,-10.644003,wincha,train
-21.665382,-10.079797,wincha,test
-20.03907,-7.653518,wincha,test
-20.967878,-10.931274,wincha,train
-21.292126,-11.06212,wincha,val
-21.441784,-11.203804,wincha,train
-20.256933,-8.340409,wincha,train
-19.345314,-10.71995,wincha,train
-22.417368,-11.115917,wincha,train
-22.397493,-11.416491,wincha,train
-20.41265,-12.11823,wincha,train
-20.447159,-6.705046,wincha,train
-19.767124,-8.587945,wincha,train
-20.383284,-7.2200418,wincha,train
-19.233036,-7.159594,wincha,test
-21.160841,-8.417416,wincha,train
-21.377789,-11.703139,wincha,train
-17.92213,-7.3625684,wincha,train
-19.426039,-11.168552,wincha,train
-21.270617,-7.8146887,wincha,train
-23.332184,-10.5089245,wincha,train
-20.885061,-6.9558964,wincha,test
-19.480808,-9.618034,wincha,train
-20.58945,-10.824487,wincha,test
-20.375828,-7.8487167,wincha,test
-21.640747,-9.204178,wincha,train
-21.293858,-9.117779,wincha,train
-21.644228,-10.277681,wincha,test
-21.82001,-10.467622,wincha,train
-20.059624,-7.4718485,wincha,train
-21.001549,-9.680215,wincha,train
-22.034693,-11.175738,wincha,train
-22.080519,-9.97888,wincha,train
-20.25662,-8.028056,wincha,train
-20.058243,-7.692203,wincha,test
-22.009064,-10.5545635,wincha,train
-22.157991,-11.716286,wincha,train
-21.957418,-10.821777,wincha,val
-23.124758,-10.914833,wincha,val
-21.753344,-10.763855,wincha,test
-22.673527,-9.908016,wincha,train
-17.946926,-7.3882737,wincha,val
-20.098923,-8.25979,wincha,train
-20.028395,-7.8550878,wincha,train
-19.545582,-11.11545,wincha,train
-22.390148,-11.758303,wincha,train
-22.88816,-11.013118,wincha,val
-23.294428,-10.866838,wincha,train
-22.96246,-10.956355,wincha,train
-21.507877,-11.151856,wincha,val
-20.155533,-9.890507,wincha,train
-19.966164,-10.159408,wincha,train
-19.871208,-10.260387,wincha,val
-23.055176,-11.149821,wincha,train
-23.02964,-11.112069,wincha,test
-22.870092,-8.2226515,wincha,train
-22.250685,-11.687722,wincha,train
-19.944244,-7.5123386,wincha,test
-21.049995,-11.533488,wincha,test
-22.484758,-10.054385,wincha,train
-22.888992,-8.506055,wincha,train
-19.179987,-7.359184,wincha,train
-19.893312,-7.780673,wincha,train
-21.04724,-8.319628,wincha,test
-22.402283,-11.588213,wincha,train
-22.634096,-11.477108,wincha,test
-21.042887,-8.448806,wincha,test
-22.034006,-10.757349,wincha,train
-19.99377,-7.4683414,wincha,val
-20.100895,-8.172812,wincha,train
-22.344324,-11.691814,wincha,train
-20.426205,-11.493672,wincha,train
-22.187006,-9.365272,wincha,train
-20.796669,-9.183426,wincha,val
-19.307741,-9.434582,wincha,val
-19.823298,-10.058337,wincha,train
-22.850395,-10.27157,wincha,test
-20.363604,-8.093635,wincha,test
-20.274343,-8.247763,wincha,val
-19.935024,-7.448085,wincha,test
-21.589855,-9.641301,wincha,train
-21.687634,-12.158079,wincha,train
-21.23132,-11.29606,wincha,train
-21.368322,-11.517423,wincha,train
